5.740306
5.740306
5.670624
5.315734
6.120058
5.929972
6.854991
6.327129
5.496954
5.496954
5.536921
5.759561
6.509042
5.083803
5.759561
5.581004
5.581004
6.368054
6.232771
4.773679
6.250522
5.676906
5.962638
6.005147
4.997668
5.156976
5.121908
5.960309
5.121908
5.111941
5.156976
6.629575
5.138106
5.472826
5.464324
5.212561
5.789163
6.158759
5.212561
5.403584
5.066686
5.806989
6.335240
6.132022
6.012083
6.012083
6.012083
6.012083
5.327666
5.212769
5.212769
4.959661
5.641286
5.119257
5.013006
6.596145
5.511237
5.511237
5.511237
5.766639
5.766639
5.766639
5.725883
5.766639
6.068099
5.780528
5.661136
5.163463
5.163463
5.898273
5.226065
5.786563
5.238633
5.238633
5.430397
5.622743
5.666278
5.720056
5.081213
5.836232
5.734011
5.094613
5.836232
4.972135
5.904448
5.358250
5.153556
5.685440
5.047002
5.534239
5.183133
6.216404
5.183133
4.906297
5.344646
5.237461
5.254607
5.922165
5.612171
5.699690
5.699690
5.097536
5.130246
5.130246
5.069802
4.838263
5.362670
5.362670
5.619979
5.244115
6.467128
5.723979
5.311739
5.449451
5.110677
5.065259
5.135367
5.230528
5.597335
5.821743
5.040582
5.040582
6.413542
5.875659
5.629900
6.517534
6.500775
6.038144
6.813792
6.038144
5.443354
5.847214
6.500775
5.312454
5.564782
5.307344
5.564782
6.690201
5.405572
5.055523
5.405572
5.350099
6.204138
6.062906
5.815293
5.815293
6.405559
6.084459
5.786189
6.283813
5.796616
5.315059
6.142301
5.835347
5.692983
5.692983
4.917855
5.670591
5.461458
5.505359
6.396846
5.006444
5.565997
5.996266
5.515497
5.016079
5.565997
5.488596
5.552938
6.413106
6.396846
6.246202
6.286757
4.960529
6.043513
5.487931
5.345809
4.960529
5.953101
6.482826
5.677786
5.067572
5.757463
5.730517
5.508091
5.508091
5.664252
5.582881
5.664252
5.129781
5.578335
6.168996
6.329385
5.706677
5.679628
6.460306
5.679628
6.469553
5.132995
6.165267
5.230861
6.165267
5.614288
5.920067
5.278078
5.360758
5.580390
5.713293
5.630933
5.679264
6.606517
5.630933
5.813014
5.175020
5.887032
6.029953
5.175020
5.711809
5.316187
5.711809
5.307455
5.142979
5.243505
5.857925
6.049078
5.098397
5.338720
6.049078
6.207970
6.325767
5.656888
5.433825
5.539241
5.509741
4.877424
4.882354
5.988544
5.879583
5.872600
5.591307
5.879583
5.258857
5.988544
5.661216
5.775151
5.714598
5.660548
5.964237
5.726612
5.574873
6.131727
5.559633
5.788771
4.968654
6.204741
5.567840
5.647304
5.788921
6.184308
5.578451
6.105499
6.124910
5.731988
5.955184
6.501858
5.741479
5.691219
6.095670
5.848873
6.412155
5.281310
5.265103
6.015321
5.238614
5.668827
5.796821
5.227347
5.668827
5.261194
5.151124
5.151124
5.151124
5.575428
5.575428
5.575428
5.953468
6.395689
5.575428
5.331371
6.166662
6.914272
6.175711
4.957472
6.112712
5.758083
6.427142
6.260170
6.215815
5.989366
6.057564
6.388649
6.057564
6.009142
5.296220
6.626822
6.414712
6.284753
5.926259
6.117533
5.146851
6.397891
5.934956
6.157828
5.470861
5.809171
6.152799
6.157828
5.689101
6.296021
